user_id,order_id,timestamp,lat,lon,platform,basket_value,discount_given,repeat_purchase
393,366,2024-04-22 09:00:00,28.634886640632303,77.46121190537043,bigbasket,552.0,0,0
394,1970,2024-01-08 05:00:00,28.70786429284564,76.94361152063041,bigbasket,772.0,0,1
394,2988,2024-01-10 07:00:00,28.739110071205253,76.95157598686257,bigbasket,352.0,0,1
394,3152,2024-02-02 18:00:00,28.778822791234614,77.55715297064397,bigbasket,302.4,0,1
394,4084,2024-02-12 13:00:00,28.547721624021747,76.85385476724328,blinkit,799.2,0,0
394,6459,2024-03-17 11:00:00,28.70835005525662,77.03093090135351,blinkit,514.4,0,1
394,17180,2024-04-02 16:00:00,28.323993827201694,77.01289052772464,blinkit,543.2,0,1
394,8716,2024-04-24 04:00:00,28.32139829838548,77.0338475984852,bigbasket,364.0,0,0
395,5588,2024-01-31 06:00:00,28.53569688463014,77.50081183701172,blinkit,747.2,0,1
395,11438,2024-02-01 03:00:00,28.490770559092987,77.05433287811503,bigbasket,564.8,0,1
395,6601,2024-02-10 06:00:00,28.313940042173527,77.31276788404575,bigbasket,968.0,100,1
395,14994,2024-02-25 04:00:00,28.577463680043948,77.05671066687638,blinkit,403.2,0,1
395,12608,2024-03-02 21:00:00,29.024085829483965,77.5534815156186,blinkit,461.6,0,1
395,8597,2024-03-19 11:00:00,28.828123535026457,77.1329347803936,blinkit,212.0,0,1
395,6118,2024-03-25 02:00:00,28.40544965633507,77.0201178883247,blinkit,327.2,0,0
396,9291,2024-01-21 22:00:00,28.624192541453304,77.17325991145653,bigbasket,245.6,0,1
396,19725,2024-02-16 14:00:00,28.489819591383714,77.33724391849152,blinkit,247.2,0,0
397,16153,2024-01-27 08:00:00,28.60218536070925,77.24322871090047,bigbasket,584.0,0,1
397,13000,2024-02-01 21:00:00,28.73557306521975,77.59351046072298,blinkit,966.4,100,0
398,7764,2024-01-31 10:00:00,28.524970714874144,77.4483704674073,blinkit,440.0,0,1
398,8017,2024-02-07 01:00:00,28.911136405451703,77.2662820339016,bigbasket,208.0,0,0
398,3293,2024-03-30 15:00:00,28.763221286559244,77.43445850219531,blinkit,300.0,0,1
398,6562,2024-04-03 23:00:00,28.582187523408276,77.0153557431282,bigbasket,697.6,0,1
398,17034,2024-04-19 17:00:00,28.733438293676357,77.18224332611197,bigbasket,400.0,0,0
399,3647,2024-01-03 23:00:00,28.580034577898385,77.00333052096293,blinkit,771.2,0,1
399,8521,2024-01-23 04:00:00,28.7939991454548,77.59458348977968,blinkit,836.8,0,0
399,13785,2024-02-27 17:00:00,28.971579120357315,77.04939709163516,blinkit,804.0,0,1
399,3366,2024-03-23 14:00:00,28.56425430862034,77.46320713695042,bigbasket,689.6,0,0
400,17666,2024-03-31 05:00:00,28.47852643817293,76.80096759755622,bigbasket,540.8,0,1
400,18569,2024-04-20 18:00:00,28.94885676024927,77.1108227780838,bigbasket,537.6,0,0
401,648,2024-02-12 09:00:00,28.71170347369308,77.40670363279347,bigbasket,377.6,0,1
401,18301,2024-02-21 14:00:00,28.88556125125722,77.03126084980542,bigbasket,911.2,100,0
401,11030,2024-03-24 10:00:00,29.04939171990815,77.22296657983264,blinkit,209.6,0,0
402,18086,2024-01-04 04:00:00,28.429228693391703,77.37380552815613,blinkit,514.4,0,1
402,1256,2024-01-14 03:00:00,28.981905854344213,76.89564001525899,blinkit,382.4,0,0
402,4773,2024-04-18 06:00:00,28.30352073752284,76.84375008832016,bigbasket,724.0,0,0
403,13776,2024-01-19 22:00:00,28.595293440623585,76.99974237322951,bigbasket,864.0,100,1
403,19079,2024-02-01 16:00:00,28.35828480810304,77.47452969854481,bigbasket,243.2,0,1
403,15470,2024-02-04 06:00:00,28.44414749745364,77.13986789726692,blinkit,601.6,0,0
403,17091,2024-03-11 02:00:00,28.374134157820507,76.84828978380772,blinkit,836.8,0,0
404,14634,2024-01-02 05:00:00,28.951846678869327,77.46625319509583,blinkit,322.4,0,0
404,19798,2024-02-08 07:00:00,28.447084829794733,76.82401243304659,blinkit,489.6,0,1
404,122,2024-02-27 23:00:00,28.81987728124386,77.06760886655783,blinkit,277.6,0,1
404,4323,2024-03-29 07:00:00,28.79483218920256,77.35704068098445,blinkit,412.0,0,1
404,12784,2024-04-02 10:00:00,28.703684218508812,77.51353376819327,blinkit,805.6,0,0
405,17925,2024-01-28 09:00:00,29.069717875155444,76.90946091822374,bigbasket,398.4,0,0
405,13342,2024-03-14 10:00:00,28.37721157656962,76.83206191566424,bigbasket,442.4,0,1
405,5144,2024-03-23 14:00:00,29.04354032403695,77.26376831426603,blinkit,222.4,0,1
405,10639,2024-04-20 06:00:00,28.738225953810577,76.99786259097748,bigbasket,588.0,0,1
405,6972,2024-04-26 01:00:00,28.589255943874107,77.41323300109224,blinkit,961.6,100,0
406,8125,2024-01-19 05:00:00,29.05539318899404,76.85728601132088,bigbasket,884.8,100,1
406,19469,2024-02-10 07:00:00,28.844927663758323,76.91624088872338,bigbasket,716.0,0,1
406,17020,2024-03-02 05:00:00,28.58656403227262,77.07477360690982,bigbasket,824.8,0,0
407,1828,2024-01-04 12:00:00,28.685273271364835,76.80640283621908,blinkit,774.4,0,1
407,17788,2024-01-21 12:00:00,28.44674489399807,77.34547697815016,blinkit,226.4,0,1
407,6702,2024-01-23 11:00:00,28.79840445766215,76.9406427615698,blinkit,344.0,0,0
407,19305,2024-03-05 17:00:00,29.08400916023101,76.95060005828778,bigbasket,545.6,0,0
408,13471,2024-01-07 13:00:00,28.820684278323508,77.12710526277436,bigbasket,920.8,100,1
408,2579,2024-01-09 23:00:00,28.39783162976225,76.80331899883042,bigbasket,784.8,0,1
408,14311,2024-01-11 20:00:00,28.32796901383907,77.21668428547818,bigbasket,261.6,0,1
408,16036,2024-01-24 21:00:00,28.984209327502167,77.3089406001302,blinkit,280.0,0,0
408,1317,2024-02-26 08:00:00,28.75013441106555,77.0674386211196,blinkit,579.2,0,0
408,2574,2024-03-31 13:00:00,28.961419862411105,77.08206563677084,blinkit,287.2,0,1
408,19783,2024-04-20 23:00:00,28.53687550613068,77.50409508924264,bigbasket,392.0,0,0
409,23,2024-01-08 04:00:00,29.076558419515923,76.99297587261304,bigbasket,704.8,0,1
409,5125,2024-01-25 07:00:00,28.742038351818383,77.457306936489,bigbasket,609.6,0,1
409,2149,2024-02-05 19:00:00,28.916072574527096,77.22818518101523,bigbasket,903.2,100,1
409,3913,2024-02-29 20:00:00,28.99234548449768,77.39352546301372,blinkit,607.2,0,1
409,8374,2024-03-07 00:00:00,28.62421556727728,77.29345122130833,bigbasket,558.4,0,1
409,10396,2024-03-13 02:00:00,28.652462640142502,76.87034479176342,bigbasket,261.6,0,0
409,16370,2024-04-16 12:00:00,28.52196738701645,77.25991880634237,bigbasket,529.6,0,0
410,11908,2024-01-15 13:00:00,28.950265615786524,77.54374131627644,blinkit,744.0,0,1
410,19511,2024-01-16 15:00:00,28.56651294680065,77.57621447749816,bigbasket,910.4,100,0
410,1660,2024-04-01 00:00:00,28.32809344888773,77.4616946487886,blinkit,999.2,100,1
410,3762,2024-04-28 09:00:00,28.56153556415378,77.06325940858274,bigbasket,336.0,0,0
411,3646,2024-02-14 19:00:00,28.904702184660707,77.12114088397534,blinkit,533.6,0,1
411,2834,2024-02-27 21:00:00,28.961128439978168,77.19975577087668,blinkit,375.2,0,0
412,4078,2024-01-08 15:00:00,28.759187366521992,76.97860583190513,blinkit,698.4,0,0
412,337,2024-02-29 04:00:00,28.37607659858395,77.20597876123018,blinkit,885.6,100,1
412,373,2024-03-22 23:00:00,28.591353614217645,76.9761419182935,bigbasket,876.8,100,1
412,3409,2024-03-23 16:00:00,28.704780403128908,77.29331585768098,blinkit,469.6,0,0
413,210,2024-01-07 17:00:00,28.70506394529651,77.31104959242609,bigbasket,804.0,0,1
413,11349,2024-01-25 05:00:00,28.640289664188117,77.52609827010895,bigbasket,940.0,100,1
413,15549,2024-02-10 21:00:00,28.898297662459008,77.21368605897507,blinkit,707.2,0,1
413,14150,2024-02-14 00:00:00,28.94252745994525,77.37677547197224,blinkit,873.6,100,0
413,8342,2024-03-24 23:00:00,28.75321893602857,77.40300798723861,blinkit,436.8,0,1
413,18734,2024-03-29 11:00:00,29.03793197327507,77.43937956976174,blinkit,200.8,0,1
413,2398,2024-04-02 11:00:00,28.451593021749773,77.44655857551152,bigbasket,889.6,100,0
414,4276,2024-01-06 09:00:00,28.333653153642448,77.3705572674999,bigbasket,715.2,0,0
414,6900,2024-02-13 03:00:00,29.05797903659211,77.46843000116394,bigbasket,576.8,0,1
414,4007,2024-02-28 00:00:00,28.696240493108675,76.9093396368649,blinkit,929.6,100,1
414,18667,2024-03-17 23:00:00,28.534053137315247,77.45953262839225,bigbasket,814.4,0,0
415,19870,2024-02-09 20:00:00,28.75347676881444,77.25342694662181,bigbasket,797.6,0,1
415,18567,2024-02-10 17:00:00,28.802043746224,76.93886560597198,bigbasket,472.8,0,1
415,8241,2024-02-19 17:00:00,28.347312257604663,76.9213913357878,bigbasket,717.6,0,1
415,12461,2024-02-26 22:00:00,28.94648759441297,77.44145310137478,bigbasket,376.0,0,1
415,12781,2024-03-04 14:00:00,28.38017603019676,77.30457064602828,bigbasket,896.8,100,0
415,12616,2024-04-20 23:00:00,28.93546323179452,76.99664842587299,bigbasket,797.6,0,0
416,17783,2024-02-15 10:00:00,28.512929691710514,77.49984545224963,blinkit,439.2,0,1
416,14094,2024-02-16 13:00:00,28.824463939479056,77.15473868657277,blinkit,467.2,0,1
416,2524,2024-02-27 16:00:00,28.800927428672377,76.93883587766338,blinkit,933.6,100,1
416,10362,2024-03-07 06:00:00,28.73257804876793,76.81105754618657,blinkit,677.6,0,1
416,1868,2024-04-06 05:00:00,28.463088501863638,77.40386972548433,bigbasket,708.8,0,1
416,14744,2024-04-09 18:00:00,28.735862687844808,77.24731545976314,blinkit,531.2,0,1
416,15739,2024-04-24 11:00:00,28.396277269630424,77.51638439086139,blinkit,524.8,0,0
417,1308,2024-01-20 10:00:00,28.835158127193264,77.03318559344403,bigbasket,769.6,0,0
417,14285,2024-03-13 16:00:00,28.725832111201733,77.27167599962694,blinkit,700.0,0,0
417,5620,2024-04-25 14:00:00,28.35499064158273,76.99046896018322,bigbasket,606.4,0,0
418,13123,2024-01-20 05:00:00,28.60824203904266,76.92946048624454,bigbasket,701.6,0,1
418,19526,2024-02-12 16:00:00,28.91826016369091,77.32715610522031,blinkit,633.6,0,1
418,19333,2024-03-12 20:00:00,28.88087430468432,77.43300440015864,bigbasket,795.2,0,1
418,15051,2024-03-16 12:00:00,28.97861945916629,76.8651042031164,blinkit,888.0,100,1
418,13260,2024-04-11 18:00:00,29.01792014570398,77.19314585363928,bigbasket,240.0,0,1
418,3464,2024-04-26 17:00:00,28.53055944096045,77.38052241260127,blinkit,462.4,0,0
419,18894,2024-02-10 13:00:00,28.39172231822288,77.41434104841021,blinkit,244.0,0,1
419,14739,2024-02-19 19:00:00,28.578877805317926,77.21349951656293,bigbasket,758.4,0,1
419,12735,2024-03-09 10:00:00,28.924511476240887,77.16983693214259,blinkit,982.4,100,1
419,523,2024-03-31 05:00:00,28.42289031924851,77.16827268797623,bigbasket,652.8,0,0
420,891,2024-02-03 11:00:00,28.57158220336712,77.2763954667438,bigbasket,274.4,0,1
420,16687,2024-02-27 00:00:00,29.063448778699133,77.00635139970854,blinkit,938.4,100,1
420,5539,2024-03-26 01:00:00,28.59551217881584,77.18302913059854,bigbasket,937.6,100,1
420,12058,2024-04-07 04:00:00,29.026964935616828,76.98011858933906,blinkit,513.6,0,1
420,5214,2024-04-17 02:00:00,29.02878867159824,77.05519573126993,bigbasket,539.2,0,0
421,10755,2024-01-12 09:00:00,28.815817949146247,76.81626898308257,bigbasket,932.8,100,1
421,14279,2024-01-13 05:00:00,28.809238879754435,77.12824036758644,blinkit,690.4,0,1
421,12750,2024-02-11 04:00:00,28.571888876550045,77.46953801362694,blinkit,214.4,0,1
421,12187,2024-03-05 04:00:00,28.3099869996572,77.25182704843063,blinkit,906.4,100,1
421,10002,2024-03-23 08:00:00,28.86899020917974,77.13681309683585,bigbasket,691.2,0,1
421,11348,2024-03-25 10:00:00,28.34579853567332,77.41445707643183,blinkit,944.8,100,1
421,17696,2024-03-29 04:00:00,29.034300855286663,77.06656906725334,bigbasket,272.0,0,1
421,2031,2024-04-18 06:00:00,28.31746511331665,77.42372523889175,bigbasket,919.2,100,0
422,19675,2024-03-27 03:00:00,28.881395688068007,77.53054461403522,bigbasket,498.4,0,0
423,4121,2024-01-15 13:00:00,29.060835883338317,76.94628100358906,bigbasket,904.8,100,0
423,18834,2024-03-04 05:00:00,28.720861364218628,77.16144157786083,blinkit,299.2,0,1
423,12739,2024-03-04 12:00:00,28.574951065036004,77.53551101115876,blinkit,590.4,0,0
423,11426,2024-04-05 13:00:00,28.85432032409275,76.94025052238251,bigbasket,844.8,100,0
424,1493,2024-03-30 18:00:00,28.818546983733707,77.53600227572902,bigbasket,514.4,0,1
424,12365,2024-04-22 08:00:00,29.091634114571903,77.08776281419632,bigbasket,985.6,100,0
425,1263,2024-01-11 16:00:00,28.55914933515011,76.87787124801933,blinkit,460.0,0,1
425,14297,2024-01-25 02:00:00,28.409169050021312,77.09941085998328,bigbasket,830.4,0,1
425,9036,2024-02-21 11:00:00,28.53108233624926,77.1539362452738,bigbasket,731.2,0,1
425,3971,2024-02-22 14:00:00,29.06307991196012,77.54725932506396,blinkit,411.2,0,1
425,17017,2024-02-26 23:00:00,28.91237000092349,76.91641814531293,blinkit,654.4,0,1
425,1980,2024-03-16 21:00:00,28.47219499854332,76.98133743690755,bigbasket,700.8,0,1
425,11294,2024-03-28 10:00:00,28.741286172655155,77.1161309981253,blinkit,455.2,0,1
425,13233,2024-03-30 18:00:00,28.838114291939853,77.58578913756212,bigbasket,348.8,0,1
425,19214,2024-04-22 13:00:00,28.699664473597377,77.59094188113531,bigbasket,402.4,0,0
426,10815,2024-01-02 22:00:00,28.38115301684692,77.56767629101493,blinkit,771.2,0,1
426,4519,2024-01-22 04:00:00,28.9105496659162,77.41895331558293,blinkit,360.8,0,1
426,13636,2024-01-25 02:00:00,28.472011375332176,77.36392872856618,bigbasket,725.6,0,1
426,13211,2024-02-03 19:00:00,28.881393925857083,76.8400849354764,blinkit,763.2,0,1
426,17900,2024-02-11 02:00:00,28.643794003348617,76.90388481536901,blinkit,452.0,0,1
426,9791,2024-02-27 21:00:00,28.489439105543997,77.1087618786859,bigbasket,336.0,0,0
426,14790,2024-04-02 03:00:00,28.746373515096064,77.26035364587494,bigbasket,332.0,0,1
426,9905,2024-04-04 21:00:00,28.7793289362679,77.24895341362785,bigbasket,983.2,100,1
426,3162,2024-04-08 02:00:00,29.07149360666432,77.11145093747677,blinkit,322.4,0,1
426,26,2024-04-10 18:00:00,28.455710966281572,77.06329669128402,blinkit,291.2,0,1
426,16590,2024-04-27 06:00:00,28.70428560242811,77.28550172635481,blinkit,376.8,0,0
427,11915,2024-01-06 23:00:00,29.0883369476257,77.4844816918347,bigbasket,797.6,0,1
427,5932,2024-01-20 07:00:00,28.498223531551755,76.90302170540593,bigbasket,325.6,0,1
427,1002,2024-01-30 15:00:00,28.66660963322921,77.38623361643172,blinkit,437.6,0,1
427,16302,2024-02-05 11:00:00,28.86251428191132,77.28793885573165,bigbasket,631.2,0,1
427,8153,2024-02-29 04:00:00,28.759309445449297,77.57153860668255,bigbasket,692.8,0,1
427,66,2024-03-19 09:00:00,28.7428635205264,77.29870608889414,blinkit,248.8,0,1
427,13919,2024-04-16 12:00:00,28.56504623397249,77.43118812368697,blinkit,897.6,100,1
427,2176,2024-04-23 02:00:00,28.752632175499272,76.85965918216327,blinkit,473.6,0,0
428,18680,2024-02-03 05:00:00,28.812547623713005,77.24145478940582,bigbasket,732.8,0,1
428,1906,2024-02-14 01:00:00,28.6557504224086,77.16866226817888,blinkit,814.4,0,1
428,2315,2024-02-15 11:00:00,28.58169637914043,77.17081269492434,blinkit,388.0,0,1
428,8158,2024-03-01 23:00:00,28.47179220758977,77.54799798248646,blinkit,418.4,0,1
428,18754,2024-03-18 05:00:00,28.317544068602665,77.26161830265275,blinkit,769.6,0,1
428,8583,2024-04-05 15:00:00,28.72750838404662,76.95312981720735,bigbasket,536.0,0,0
429,15158,2024-01-03 16:00:00,28.583001433674266,76.8279588759945,blinkit,630.4,0,1
429,8357,2024-01-10 22:00:00,28.83973534500462,76.80010803364401,bigbasket,906.4,100,1
429,19045,2024-01-25 17:00:00,28.52927128103386,77.34797557537728,bigbasket,544.0,0,1
429,1441,2024-02-17 16:00:00,28.48908834830684,76.83141139692417,bigbasket,228.8,0,1
429,1009,2024-02-29 13:00:00,28.88094410270712,77.24308830539626,blinkit,286.4,0,1
429,19052,2024-03-03 13:00:00,28.42841529450752,77.04369024086779,blinkit,217.6,0,1
429,8319,2024-03-08 10:00:00,28.54466332453186,77.0291501778446,blinkit,467.2,0,1
429,17196,2024-03-24 11:00:00,28.9942113111295,77.42544251839313,blinkit,579.2,0,1
429,18300,2024-04-01 20:00:00,28.456488065811783,76.97452195509933,blinkit,723.2,0,1
429,19813,2024-04-21 14:00:00,28.804647332595565,77.49707423961343,bigbasket,963.2,100,0
430,19488,2024-01-14 02:00:00,28.833083541679464,77.29508176316644,bigbasket,738.4,0,1
430,18827,2024-01-16 23:00:00,28.77040314652396,77.2602682152124,blinkit,692.0,0,0
430,2210,2024-02-24 11:00:00,28.3833211950423,77.42234479767343,bigbasket,952.8,100,1
430,8465,2024-03-01 00:00:00,28.82259654183394,77.07021264462179,blinkit,293.6,0,1
430,6853,2024-03-02 07:00:00,28.86738318886176,77.06283010146163,bigbasket,785.6,0,0
430,2023,2024-04-07 12:00:00,28.31102188423524,77.5356123028581,bigbasket,530.4,0,0
431,16714,2024-01-03 02:00:00,28.736589798442917,77.47818827276257,blinkit,673.6,0,1
431,13783,2024-01-04 00:00:00,28.877107293440496,76.83534413274748,bigbasket,822.4,0,1
431,5270,2024-01-12 11:00:00,28.692318733807703,77.29272063534538,blinkit,285.6,0,0
431,9395,2024-02-16 13:00:00,28.893084072540248,77.50902358337773,bigbasket,726.4,0,0
432,14654,2024-02-17 13:00:00,28.789315507718516,76.98871189765147,bigbasket,205.6,0,1
432,8615,2024-03-11 10:00:00,28.39203425228976,77.55491349714877,blinkit,611.2,0,1
432,18342,2024-03-29 15:00:00,28.89580105525108,77.06814999066296,blinkit,247.2,0,1
432,7133,2024-04-19 23:00:00,28.404374043817946,77.39155255643755,bigbasket,974.4,100,0
433,18490,2024-03-01 05:00:00,28.421012384267797,77.32322963606006,bigbasket,910.4,100,0
433,18761,2024-04-18 22:00:00,28.72036069540651,77.29882495965309,bigbasket,228.8,0,1
433,6152,2024-04-19 16:00:00,28.87676973106137,76.98367129371718,bigbasket,736.0,0,1
433,19136,2024-04-20 11:00:00,28.933935047628825,77.36777009871126,blinkit,959.2,100,1
433,17354,2024-04-26 23:00:00,28.404857519497536,77.36793498005709,bigbasket,825.6,0,0
434,14748,2024-01-12 10:00:00,28.671935400437008,77.16804881995513,bigbasket,274.4,0,1
434,8967,2024-01-22 15:00:00,28.7043857497982,76.98779691297567,blinkit,200.0,0,1
434,7125,2024-02-01 14:00:00,28.532669240276824,77.01636804145542,bigbasket,752.8,0,1
434,5033,2024-02-17 10:00:00,28.3371392358221,77.3432310499254,bigbasket,631.2,0,1
434,12105,2024-02-19 10:00:00,28.787095694279465,77.42243077086,bigbasket,584.0,0,0
434,14861,2024-04-05 08:00:00,28.490256824832468,76.87434194547102,bigbasket,515.2,0,0
435,9031,2024-01-13 18:00:00,28.569173932701386,77.09019882923977,bigbasket,824.8,0,1
435,6107,2024-01-25 00:00:00,29.083819099559797,77.10762735757787,bigbasket,966.4,100,1
435,6799,2024-01-31 14:00:00,28.74456970619312,76.90070351388498,blinkit,528.8,0,1
435,11317,2024-02-19 01:00:00,28.578967031117188,77.45981560883858,blinkit,641.6,0,1
435,5633,2024-02-25 18:00:00,28.636587096932008,77.11254954312085,bigbasket,387.2,0,1
435,4760,2024-02-26 21:00:00,29.04569075869694,77.34742413151498,blinkit,886.4,100,0
436,2412,2024-01-05 15:00:00,29.07967233060089,77.45343378875589,bigbasket,906.4,100,1
436,6134,2024-01-29 10:00:00,28.510764501484815,77.39162010041719,bigbasket,446.4,0,1
436,1449,2024-02-12 04:00:00,28.800791645359265,77.4248220668694,blinkit,971.2,100,1
436,3434,2024-02-15 12:00:00,28.49832135186495,77.23268313859364,blinkit,238.4,0,0
436,12833,2024-04-11 14:00:00,28.33957593126966,77.14716814601883,blinkit,880.8,100,1
436,8035,2024-04-20 19:00:00,28.300873659449877,76.8927283554047,blinkit,584.8,0,1
436,1356,2024-04-21 19:00:00,28.319176284422365,76.82193238952432,blinkit,761.6,0,1
436,14316,2024-04-24 21:00:00,28.367108642578867,76.83743924584616,bigbasket,310.4,0,0
437,5969,2024-02-15 14:00:00,28.796690966067533,77.00702279098435,blinkit,772.8,0,1
437,8903,2024-03-17 10:00:00,28.927114891852487,77.23251624662477,blinkit,225.6,0,1
437,11418,2024-04-07 14:00:00,28.70724674735761,77.13302309017931,bigbasket,922.4,100,1
437,16735,2024-04-11 16:00:00,28.61221046734875,77.34139407307725,blinkit,980.8,100,0
438,6344,2024-01-09 14:00:00,28.6614270419504,77.31353685946702,bigbasket,864.8,100,1
438,15223,2024-01-14 06:00:00,28.84429509037676,77.59594023411493,blinkit,345.6,0,0
438,19889,2024-02-23 12:00:00,28.531265244400377,77.51259593269933,bigbasket,990.4,100,1
438,14478,2024-03-15 17:00:00,28.97119530783452,77.44062236934238,blinkit,653.6,0,1
438,4626,2024-03-15 18:00:00,28.79828077268494,76.9033163571994,blinkit,893.6,100,0
438,4725,2024-04-29 15:00:00,28.356128079588167,77.10824998867042,bigbasket,462.4,0,0
439,1341,2024-01-26 22:00:00,28.38088493274847,77.47993102352478,blinkit,210.4,0,0
440,12939,2024-01-14 03:00:00,28.91061515704468,77.31224633309878,blinkit,211.2,0,1
440,8181,2024-01-27 17:00:00,28.503731753088715,77.3300981904541,bigbasket,886.4,100,1
440,364,2024-02-07 20:00:00,28.370167209528617,76.94803262630519,blinkit,532.0,0,1
440,13203,2024-02-21 20:00:00,28.7269116577746,77.1184636703079,bigbasket,331.2,0,1
440,3456,2024-03-14 15:00:00,28.92582713880285,77.05253200311174,blinkit,297.6,0,1
440,10543,2024-03-17 21:00:00,28.42821952808906,77.43426858874616,bigbasket,308.8,0,1
440,1280,2024-04-10 01:00:00,28.77146493290198,77.46312334151384,blinkit,217.6,0,0
441,19673,2024-01-12 13:00:00,29.02113668908818,76.99279404662315,bigbasket,504.0,0,0
441,14007,2024-02-18 22:00:00,28.997850274371675,76.82568502164214,blinkit,996.8,100,1
441,6582,2024-02-29 00:00:00,28.78140711764759,77.19890506752257,blinkit,666.4,0,1
441,1065,2024-03-27 21:00:00,28.55639292934241,77.0907458716801,bigbasket,830.4,0,0
442,7130,2024-02-06 00:00:00,28.543677081062437,77.00422081766537,blinkit,647.2,0,1
442,4861,2024-02-06 12:00:00,28.70431812364751,77.31827481063783,blinkit,518.4,0,1
442,6616,2024-02-25 13:00:00,28.400307791255965,76.89542143714368,bigbasket,694.4,0,1
442,10845,2024-03-07 19:00:00,28.47155400142277,77.56968014786104,blinkit,615.2,0,1
442,18374,2024-03-27 22:00:00,28.64023495831273,77.18754691021564,bigbasket,955.2,100,1
442,6962,2024-04-16 00:00:00,28.440565594161704,77.07849839860614,blinkit,831.2,0,0
443,7927,2024-02-24 05:00:00,28.447986475803923,76.90142818235307,bigbasket,823.2,0,1
443,1964,2024-02-28 09:00:00,28.42286382326889,76.81384918328074,bigbasket,452.0,0,0
443,3397,2024-03-31 19:00:00,28.35982522738188,77.15021095641171,bigbasket,893.6,100,0
444,6672,2024-02-01 23:00:00,28.55654420838601,77.2249398808595,blinkit,762.4,0,0
444,12184,2024-03-07 05:00:00,28.804879104533526,77.08214815096633,blinkit,847.2,100,1
444,6044,2024-03-21 19:00:00,29.097333630513614,77.54012601934049,blinkit,923.2,100,1
444,2260,2024-04-04 21:00:00,28.643279097175405,76.88425619753605,blinkit,512.8,0,1
444,15105,2024-04-22 02:00:00,28.64216967722153,76.90113591163947,blinkit,886.4,100,1
444,13928,2024-04-22 06:00:00,28.55966628595245,77.22945879938632,blinkit,775.2,0,1
444,13614,2024-04-23 12:00:00,28.85668059890957,77.55387741493914,blinkit,969.6,100,0
445,7660,2024-01-11 21:00:00,28.740827781974733,77.3324736589625,blinkit,269.6,0,1
445,19656,2024-01-18 06:00:00,28.84042612792229,77.09843285218737,bigbasket,983.2,100,0
445,6769,2024-03-04 20:00:00,28.955798791998276,77.012594282515,blinkit,208.0,0,1
445,662,2024-03-16 11:00:00,29.00924604973749,77.0604742695854,blinkit,532.8,0,1
445,19743,2024-03-27 04:00:00,28.396767099511983,77.11288798804843,bigbasket,894.4,100,1
445,1452,2024-04-01 21:00:00,28.79423112680447,76.8791404933417,blinkit,771.2,0,1
445,9955,2024-04-02 12:00:00,28.844273096193906,77.52396409721713,blinkit,348.8,0,1
445,18810,2024-04-18 01:00:00,28.76179947441849,77.48195798279329,bigbasket,508.8,0,1
445,12519,2024-04-29 09:00:00,28.382928517366956,77.25356352777138,blinkit,573.6,0,0
446,4069,2024-02-08 18:00:00,29.02807173930416,76.80504651304014,bigbasket,936.8,100,0
446,16755,2024-04-25 07:00:00,28.783527837967487,77.21526139468186,bigbasket,894.4,100,0
447,4634,2024-01-06 15:00:00,28.517019258166396,77.47267225567408,bigbasket,590.4,0,0
447,18164,2024-03-13 20:00:00,28.91889220096749,77.49505146081681,blinkit,289.6,0,1
447,11211,2024-04-02 01:00:00,28.792949397908664,77.56811614308995,blinkit,222.4,0,1
447,15725,2024-04-17 16:00:00,29.05745739998917,76.97640685209383,blinkit,292.8,0,0
448,12544,2024-01-31 17:00:00,28.736549122166156,77.30996969361149,blinkit,267.2,0,1
448,19803,2024-02-20 13:00:00,28.794816260085717,76.87603505133568,blinkit,548.0,0,1
448,10294,2024-03-21 20:00:00,28.57812379819585,77.15071584550795,bigbasket,612.0,0,0
448,11018,2024-04-24 10:00:00,28.622807702602604,77.09926187916734,bigbasket,732.8,0,0
449,7402,2024-01-18 19:00:00,28.50381714615152,76.85367881034755,bigbasket,724.8,0,1
449,7836,2024-02-09 12:00:00,28.570036997355167,76.919891516762,bigbasket,377.6,0,1
449,8367,2024-02-13 07:00:00,28.395704364192834,77.36389982644023,bigbasket,627.2,0,1
449,1890,2024-02-13 09:00:00,28.657025870864352,77.50379512475199,blinkit,285.6,0,1
449,16270,2024-02-19 15:00:00,28.97353067324834,77.59502864414961,blinkit,824.8,0,0
449,12906,2024-03-30 04:00:00,29.01141128151056,77.24679903140782,blinkit,857.6,100,1
449,10123,2024-04-28 18:00:00,28.372366727949498,77.59110469717913,bigbasket,587.2,0,0
450,5182,2024-01-04 04:00:00,28.607929957760835,76.98676486879236,blinkit,680.0,0,0
450,13590,2024-03-31 12:00:00,28.714547952115737,77.18858106586966,bigbasket,932.8,100,1
450,17595,2024-04-06 04:00:00,29.02854052088225,76.85869364569521,blinkit,663.2,0,1
450,6230,2024-04-08 01:00:00,28.64699948755454,77.47483752221098,bigbasket,346.4,0,1
450,4279,2024-04-09 11:00:00,28.531282624955608,77.58974012449146,bigbasket,585.6,0,0
451,14407,2024-01-31 21:00:00,28.55006353758025,77.4106565113972,bigbasket,336.8,0,1
451,15919,2024-02-12 13:00:00,28.422486361651167,76.81128455906115,blinkit,466.4,0,0
451,18313,2024-04-12 23:00:00,28.779078168826818,77.36096649668795,blinkit,281.6,0,0
452,9110,2024-01-25 06:00:00,28.605224136432515,76.99279749601851,blinkit,658.4,0,1
